Date,Temperature,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather,Weather Description,Weather Icon,Rain,Snow
2023-08-06 19:00:00-07:00,71.04,1018,75,1.99,91,53,Clouds,broken clouds,04d,0.0,0.0
2023-08-06 20:00:00-07:00,68.95,1019,77,8.01,90,56,Clouds,broken clouds,04d,0.0,0.0
2023-08-06 21:00:00-07:00,67.44,1019,80,8.99,100,66,Clouds,broken clouds,04n,0.0,0.0
2023-08-06 22:00:00-07:00,66.6,1019,82,11.01,100,63,Clouds,broken clouds,04n,0.0,0.0
2023-08-06 23:00:00-07:00,65.93,1019,86,1.99,97,51,Clouds,broken clouds,04n,0.0,0.0
2023-08-07 00:00:00-07:00,65.19,1019,87,8.99,90,96,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 01:00:00-07:00,64.8,1019,88,8.99,100,92,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 02:00:00-07:00,64.69,1019,90,3.0,97,95,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 03:00:00-07:00,63.81,1019,91,10.0,90,96,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 04:00:00-07:00,63.61,1019,91,5.01,120,97,Rain,light rain,10n,1.0,0.0
2023-08-07 05:00:00-07:00,63.25,1019,93,5.01,80,98,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 06:00:00-07:00,62.67,1019,93,8.01,110,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-07 07:00:00-07:00,63.05,1019,92,5.01,110,86,Clouds,overcast clouds,04d,0.0,0.0
2023-08-07 08:00:00-07:00,64.2,1019,92,5.99,90,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 09:00:00-07:00,67.05,1019,86,8.01,110,61,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 10:00:00-07:00,69.64,1019,81,4.0,64,59,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 11:00:00-07:00,71.35,1019,76,8.05,250,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 12:00:00-07:00,73.09,1019,72,8.01,250,99,Clouds,overcast clouds,04d,0.0,0.0
2023-08-07 13:00:00-07:00,72.72,1019,72,8.01,250,89,Clouds,overcast clouds,04d,0.0,0.0
2023-08-07 14:00:00-07:00,74.05,1019,70,8.99,250,76,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 15:00:00-07:00,74.37,1018,69,8.01,240,73,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 16:00:00-07:00,76.93,1017,66,5.99,291,78,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 17:00:00-07:00,76.98,1016,65,5.99,276,76,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 18:00:00-07:00,75.81,1016,67,1.01,234,68,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 19:00:00-07:00,73.63,1016,68,5.99,114,81,Clouds,broken clouds,04d,0.0,0.0
2023-08-07 20:00:00-07:00,70.77,1016,73,5.01,97,85,Clouds,overcast clouds,04d,0.0,0.0
2023-08-07 21:00:00-07:00,68.43,1016,77,5.99,150,89,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 22:00:00-07:00,66.74,1016,79,10.0,100,91,Clouds,overcast clouds,04n,0.0,0.0
2023-08-07 23:00:00-07:00,67.23,1016,80,1.99,93,97,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 00:00:00-07:00,66.49,1016,81,8.99,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 01:00:00-07:00,66.0,1016,82,10.0,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 02:00:00-07:00,65.39,1016,81,5.01,69,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 03:00:00-07:00,65.41,1016,82,11.01,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 04:00:00-07:00,65.01,1015,82,10.0,100,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 05:00:00-07:00,65.01,1016,83,11.99,120,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 06:00:00-07:00,64.47,1015,85,10.0,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 07:00:00-07:00,63.88,1016,85,11.01,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 08:00:00-07:00,64.09,1015,84,11.99,130,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 09:00:00-07:00,64.53,1015,82,8.01,94,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 10:00:00-07:00,67.1,1015,77,5.01,105,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 11:00:00-07:00,67.91,1015,76,5.99,42,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 12:00:00-07:00,68.23,1016,71,13.0,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 13:00:00-07:00,69.8,1015,71,11.01,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 14:00:00-07:00,72.27,1014,69,5.99,106,98,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 15:00:00-07:00,72.63,1014,67,8.99,110,97,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 16:00:00-07:00,73.15,1014,66,8.01,140,97,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 17:00:00-07:00,72.61,1013,67,5.01,180,92,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 18:00:00-07:00,71.28,1013,70,8.99,210,97,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 19:00:00-07:00,69.69,1012,73,6.91,220,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 20:00:00-07:00,68.0,1012,81,5.75,290,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-08 21:00:00-07:00,66.38,1012,88,3.0,316,75,Clouds,broken clouds,04n,0.0,0.0
2023-08-08 22:00:00-07:00,65.62,1012,87,10.0,300,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-08 23:00:00-07:00,65.32,1011,90,6.91,300,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-09 00:00:00-07:00,64.98,1012,91,4.61,10,100,Rain,light rain,10n,0.26,0.0
2023-08-09 01:00:00-07:00,64.13,1012,92,4.0,10,99,Rain,light rain,10n,0.95,0.0
2023-08-09 02:00:00-07:00,63.34,1011,93,4.0,360,99,Rain,light rain,10n,0.98,0.0
2023-08-09 03:00:00-07:00,63.18,1011,93,5.01,70,100,Rain,light rain,10n,0.79,0.0
2023-08-09 04:00:00-07:00,62.73,1011,95,5.99,80,100,Rain,moderate rain,10n,2.24,0.0
2023-08-09 05:00:00-07:00,62.71,1010,95,5.99,100,100,Rain,moderate rain,10n,2.37,0.0
2023-08-09 06:00:00-07:00,62.62,1010,96,5.01,140,100,Rain,moderate rain,10d,2.73,0.0
2023-08-09 07:00:00-07:00,62.29,1010,96,6.91,150,100,Mist,mist,50d,0.46,0.0
2023-08-09 08:00:00-07:00,61.9,1010,96,11.5,100,100,Mist,mist,50d,0.0,0.0
2023-08-09 09:00:00-07:00,61.61,1010,95,10.0,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 10:00:00-07:00,61.72,1011,94,11.99,120,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 11:00:00-07:00,62.44,1011,95,11.5,110,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 12:00:00-07:00,63.05,1011,92,14.97,150,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 13:00:00-07:00,64.51,1011,91,9.22,130,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 14:00:00-07:00,64.8,1011,90,8.99,130,93,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 15:00:00-07:00,66.11,1011,90,4.0,110,88,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 16:00:00-07:00,66.45,1011,90,5.01,112,82,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 17:00:00-07:00,66.88,1010,89,5.01,311,86,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 18:00:00-07:00,68.94,1010,84,10.0,140,86,Clouds,overcast clouds,04d,0.0,0.0
2023-08-09 19:00:00-07:00,68.31,1010,81,11.01,150,78,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 20:00:00-07:00,67.12,1010,82,8.99,90,69,Clouds,broken clouds,04d,0.0,0.0
2023-08-09 21:00:00-07:00,64.69,1010,88,8.01,100,77,Clouds,broken clouds,04n,0.0,0.0
2023-08-09 22:00:00-07:00,63.36,1011,89,8.01,100,66,Clouds,broken clouds,04n,0.0,0.0
2023-08-09 23:00:00-07:00,62.06,1010,90,8.99,100,70,Clouds,broken clouds,04n,0.0,0.0
2023-08-10 00:00:00-07:00,61.34,1011,90,8.99,70,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-10 01:00:00-07:00,60.3,1011,90,3.0,50,65,Clouds,broken clouds,04n,0.0,0.0
2023-08-10 02:00:00-07:00,59.95,1012,88,1.99,78,57,Clouds,broken clouds,04n,0.0,0.0
2023-08-10 03:00:00-07:00,59.36,1012,88,11.5,120,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-10 04:00:00-07:00,59.02,1013,89,11.01,120,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-10 05:00:00-07:00,58.78,1013,91,11.01,90,50,Clouds,scattered clouds,03n,0.0,0.0
2023-08-10 06:00:00-07:00,58.37,1013,92,1.99,96,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 07:00:00-07:00,58.89,1013,93,1.99,77,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 08:00:00-07:00,59.58,1014,91,8.99,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 09:00:00-07:00,59.67,1015,91,5.99,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 10:00:00-07:00,61.52,1015,90,10.0,100,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 11:00:00-07:00,63.16,1015,85,11.01,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 12:00:00-07:00,64.63,1015,82,8.01,90,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 13:00:00-07:00,67.86,1015,78,3.0,74,93,Clouds,overcast clouds,04d,0.0,0.0
2023-08-10 14:00:00-07:00,69.12,1015,72,5.99,110,83,Clouds,broken clouds,04d,0.0,0.0
2023-08-10 15:00:00-07:00,70.39,1015,69,11.99,220,77,Clouds,broken clouds,04d,0.0,0.0
2023-08-10 16:00:00-07:00,71.98,1015,66,10.0,230,68,Clouds,broken clouds,04d,0.0,0.0
2023-08-10 17:00:00-07:00,73.09,1015,65,5.01,294,70,Clouds,broken clouds,04d,0.0,0.0
2023-08-10 18:00:00-07:00,71.29,1015,63,10.0,220,53,Clouds,broken clouds,04d,0.0,0.0
2023-08-10 19:00:00-07:00,71.24,1014,66,3.0,226,44,Clouds,scattered clouds,03d,0.0,0.0
2023-08-10 20:00:00-07:00,68.23,1014,72,5.99,220,32,Clouds,scattered clouds,03d,0.0,0.0
2023-08-10 21:00:00-07:00,64.96,1015,80,4.0,230,26,Clouds,scattered clouds,03n,0.0,0.0
2023-08-10 22:00:00-07:00,62.78,1015,86,3.0,318,22,Clouds,few clouds,02n,0.0,0.0
2023-08-10 23:00:00-07:00,61.65,1015,87,3.0,356,14,Clouds,few clouds,02n,0.0,0.0
2023-08-11 00:00:00-07:00,61.02,1015,88,5.99,100,87,Clouds,overcast clouds,04n,0.0,0.0
2023-08-11 01:00:00-07:00,60.35,1015,89,1.99,98,45,Clouds,scattered clouds,03n,0.0,0.0
2023-08-11 02:00:00-07:00,59.38,1015,90,5.01,110,30,Clouds,scattered clouds,03n,0.0,0.0
2023-08-11 03:00:00-07:00,58.55,1015,92,3.0,110,23,Clouds,few clouds,02n,0.0,0.0
2023-08-11 04:00:00-07:00,57.96,1015,92,3.0,110,18,Clouds,few clouds,02n,0.0,0.0
2023-08-11 05:00:00-07:00,57.34,1015,93,2.48,102,24,Clouds,few clouds,02n,0.0,0.0
2023-08-11 06:00:00-07:00,56.66,1015,93,1.01,95,0,Clear,clear sky,01d,0.0,0.0
2023-08-11 07:00:00-07:00,57.9,1016,93,1.99,101,3,Clear,clear sky,01d,0.0,0.0
2023-08-11 08:00:00-07:00,60.39,1016,89,1.01,74,5,Clear,clear sky,01d,0.0,0.0
2023-08-11 09:00:00-07:00,63.86,1016,83,5.99,90,9,Clear,clear sky,01d,0.0,0.0
2023-08-11 10:00:00-07:00,68.16,1016,73,3.0,101,11,Clouds,few clouds,02d,0.0,0.0
2023-08-11 11:00:00-07:00,69.4,1017,68,5.01,100,16,Clouds,few clouds,02d,0.0,0.0
2023-08-11 12:00:00-07:00,71.89,1018,65,6.02,234,49,Clouds,scattered clouds,03d,0.0,0.0
2023-08-11 13:00:00-07:00,72.72,1018,64,11.5,230,40,Clouds,scattered clouds,03d,0.0,0.0
2023-08-11 14:00:00-07:00,75.25,1017,57,5.99,298,67,Clouds,broken clouds,04d,0.0,0.0
2023-08-11 15:00:00-07:00,76.3,1017,52,4.47,238,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-11 16:00:00-07:00,76.91,1016,52,5.12,232,80,Clouds,broken clouds,04d,0.0,0.0
2023-08-11 17:00:00-07:00,74.95,1016,55,8.99,220,83,Clouds,broken clouds,04d,0.0,0.0
2023-08-11 18:00:00-07:00,74.37,1016,56,5.01,300,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-11 19:00:00-07:00,72.55,1016,57,5.99,210,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-11 20:00:00-07:00,69.93,1017,67,1.99,308,100,Clouds,overcast clouds,04d,0.0,0.0
2023-08-11 21:00:00-07:00,68.29,1017,72,1.01,359,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-11 22:00:00-07:00,67.21,1018,73,1.57,38,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-11 23:00:00-07:00,66.56,1018,75,3.0,140,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 00:00:00-07:00,65.44,1018,77,1.01,359,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 01:00:00-07:00,65.14,1018,80,1.59,118,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 02:00:00-07:00,64.47,1019,82,3.0,160,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 03:00:00-07:00,64.13,1019,84,3.15,116,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 04:00:00-07:00,63.59,1019,85,8.99,300,100,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 05:00:00-07:00,63.18,1019,87,10.0,300,97,Clouds,overcast clouds,04n,0.0,0.0
2023-08-12 06:00:00-07:00,61.81,1019,87,5.99,100,99,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 07:00:00-07:00,62.22,1020,86,9.22,90,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 08:00:00-07:00,63.37,1020,83,8.05,90,75,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 09:00:00-07:00,66.27,1021,78,5.01,90,95,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 10:00:00-07:00,69.15,1021,72,1.99,89,96,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 11:00:00-07:00,71.78,1021,66,4.0,322,93,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 12:00:00-07:00,74.46,1021,61,5.99,285,66,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 13:00:00-07:00,75.61,1021,63,8.01,280,83,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 14:00:00-07:00,77.58,1021,61,8.99,280,85,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 15:00:00-07:00,78.06,1021,62,11.01,270,89,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 16:00:00-07:00,80.64,1021,55,7.0,255,91,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 17:00:00-07:00,78.84,1022,57,8.01,280,92,Clouds,overcast clouds,04d,0.0,0.0
2023-08-12 18:00:00-07:00,78.39,1020,59,8.99,230,82,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 19:00:00-07:00,76.66,1020,61,5.01,265,79,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 20:00:00-07:00,73.62,1020,70,5.01,270,74,Clouds,broken clouds,04d,0.0,0.0
2023-08-12 21:00:00-07:00,71.17,1020,75,3.0,341,67,Clouds,broken clouds,04n,0.0,0.0
2023-08-12 22:00:00-07:00,68.99,1020,79,5.99,300,70,Clouds,broken clouds,04n,0.0,0.0
2023-08-12 23:00:00-07:00,68.38,1020,80,5.99,310,84,Clouds,broken clouds,04n,0.0,0.0
2023-08-13 00:00:00-07:00,67.44,1020,82,4.0,300,99,Clouds,overcast clouds,04n,0.0,0.0
2023-08-13 01:00:00-07:00,66.02,1021,84,5.01,320,91,Clouds,overcast clouds,04n,0.0,0.0
2023-08-13 02:00:00-07:00,65.35,1021,85,1.43,91,74,Clouds,broken clouds,04n,0.0,0.0
2023-08-13 03:00:00-07:00,64.44,1021,87,1.01,202,58,Clouds,broken clouds,04n,0.0,0.0
2023-08-13 04:00:00-07:00,63.59,1021,89,0.4,198,49,Clouds,scattered clouds,03n,0.0,0.0
2023-08-13 05:00:00-07:00,63.14,1021,90,2.06,305,38,Clouds,scattered clouds,03n,0.0,0.0
2023-08-13 06:00:00-07:00,62.47,1021,91,1.99,324,63,Clouds,broken clouds,04d,0.0,0.0
2023-08-13 07:00:00-07:00,64.49,1021,89,15.01,300,61,Clouds,broken clouds,04d,0.0,0.0
2023-08-13 08:00:00-07:00,68.23,1021,84,17.0,300,73,Clouds,broken clouds,04d,0.0,0.0
2023-08-13 09:00:00-07:00,69.98,1021,80,17.0,300,70,Clouds,broken clouds,04d,0.0,0.0
2023-08-13 10:00:00-07:00,75.11,1021,70,7.0,313,61,Clouds,broken clouds,04d,0.0,0.0
2023-08-13 11:00:00-07:00,78.01,1020,66,5.99,209,45,Clouds,scattered clouds,03d,0.0,0.0
2023-08-13 12:00:00-07:00,80.73,1020,60,7.0,325,9,Clear,clear sky,01d,0.0,0.0
2023-08-13 13:00:00-07:00,81.93,1019,59,5.99,313,5,Clear,clear sky,01d,0.0,0.0
2023-08-13 14:00:00-07:00,83.43,1019,56,8.01,220,3,Clear,clear sky,01d,0.0,0.0
2023-08-13 15:00:00-07:00,84.79,1018,53,8.01,230,5,Clear,clear sky,01d,0.0,0.0
2023-08-13 16:00:00-07:00,85.21,1017,52,7.0,220,4,Clear,clear sky,01d,0.0,0.0
2023-08-13 17:00:00-07:00,85.1,1016,51,8.99,222,3,Clear,clear sky,01d,0.0,0.0
2023-08-13 18:00:00-07:00,84.24,1016,53,5.99,219,0,Clear,clear sky,01d,0.0,0.0
2023-08-13 19:00:00-07:00,82.49,1015,56,8.01,227,0,Clear,clear sky,01d,0.0,0.0
2023-08-13 20:00:00-07:00,78.17,1015,65,4.0,305,0,Clear,clear sky,01d,0.0,0.0
2023-08-13 21:00:00-07:00,74.7,1015,68,17.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-13 22:00:00-07:00,73.08,1015,73,13.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-13 23:00:00-07:00,71.73,1016,76,1.01,259,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 00:00:00-07:00,70.11,1016,79,17.0,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 01:00:00-07:00,69.12,1016,81,1.99,314,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 02:00:00-07:00,68.05,1016,84,4.0,312,2,Clear,clear sky,01n,0.0,0.0
2023-08-14 03:00:00-07:00,66.65,1016,86,11.99,310,2,Clear,clear sky,01n,0.0,0.0
2023-08-14 04:00:00-07:00,66.18,1016,87,4.0,312,2,Clear,clear sky,01n,0.0,0.0
2023-08-14 05:00:00-07:00,65.23,1016,88,15.01,310,2,Clear,clear sky,01n,0.0,0.0
2023-08-14 06:00:00-07:00,64.38,1016,89,13.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 07:00:00-07:00,65.68,1017,89,11.99,310,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 08:00:00-07:00,69.93,1017,81,3.0,226,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 09:00:00-07:00,72.3,1017,75,4.0,309,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 10:00:00-07:00,75.94,1016,69,1.99,292,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 11:00:00-07:00,78.96,1016,65,5.99,326,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 12:00:00-07:00,79.23,1016,62,18.01,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 13:00:00-07:00,82.18,1016,58,5.99,211,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 14:00:00-07:00,83.98,1015,55,10.0,219,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 15:00:00-07:00,85.14,1014,53,7.0,212,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 16:00:00-07:00,85.5,1014,52,7.0,207,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 17:00:00-07:00,86.02,1013,50,5.01,215,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 18:00:00-07:00,84.72,1012,52,7.0,228,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 19:00:00-07:00,83.01,1011,55,5.01,299,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 20:00:00-07:00,79.3,1011,61,5.01,304,0,Clear,clear sky,01d,0.0,0.0
2023-08-14 21:00:00-07:00,75.54,1012,67,15.01,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 22:00:00-07:00,73.24,1012,71,11.99,320,0,Clear,clear sky,01n,0.0,0.0
2023-08-14 23:00:00-07:00,71.64,1012,74,15.01,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 00:00:00-07:00,70.03,1013,78,15.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 01:00:00-07:00,68.65,1013,81,15.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 02:00:00-07:00,68.07,1014,80,13.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 03:00:00-07:00,66.56,1014,83,15.01,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 04:00:00-07:00,65.7,1014,85,11.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 05:00:00-07:00,65.05,1014,85,11.99,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 06:00:00-07:00,64.22,1014,87,13.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-15 07:00:00-07:00,65.62,1014,85,13.0,310,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 08:00:00-07:00,69.67,1014,78,3.0,221,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 09:00:00-07:00,71.4,1015,73,5.01,197,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 10:00:00-07:00,75.6,1015,67,4.0,313,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 11:00:00-07:00,79.81,1015,60,5.01,216,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 12:00:00-07:00,80.96,1015,56,5.01,314,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 13:00:00-07:00,83.98,1014,51,7.0,317,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 14:00:00-07:00,85.21,1014,50,4.0,309,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 15:00:00-07:00,86.27,1013,48,5.01,319,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 16:00:00-07:00,87.28,1013,47,7.0,329,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 17:00:00-07:00,87.57,1012,45,5.01,223,0,Clear,clear sky,01d,0.0,0.0
2023-08-15 18:00:00-07:00,85.53,1012,47,4.0,260,5,Clear,clear sky,01d,0.0,0.0
2023-08-15 19:00:00-07:00,79.41,1012,55,21.99,170,28,Clouds,scattered clouds,03d,0.0,0.0
2023-08-15 20:00:00-07:00,73.99,1012,61,21.0,300,21,Clouds,few clouds,02d,0.0,0.0
2023-08-15 21:00:00-07:00,74.43,1012,66,2.51,151,26,Clouds,scattered clouds,03n,0.0,0.0
2023-08-15 22:00:00-07:00,71.67,1013,70,10.0,149,22,Clouds,few clouds,02n,0.0,0.0
2023-08-15 23:00:00-07:00,70.99,1013,71,1.99,323,18,Clouds,few clouds,02n,0.0,0.0
2023-08-16 00:00:00-07:00,69.62,1013,73,13.0,310,8,Clear,clear sky,01n,0.0,0.0
2023-08-16 01:00:00-07:00,68.74,1014,76,15.01,310,7,Clear,clear sky,01n,0.0,0.0
2023-08-16 02:00:00-07:00,67.46,1014,81,2.21,67,6,Clear,clear sky,01n,0.0,0.0
2023-08-16 03:00:00-07:00,66.31,1014,83,3.0,349,5,Clear,clear sky,01n,0.0,0.0
2023-08-16 04:00:00-07:00,65.32,1014,85,11.99,300,4,Clear,clear sky,01n,0.0,0.0
2023-08-16 05:00:00-07:00,64.56,1015,86,10.0,310,2,Clear,clear sky,01n,0.0,0.0
2023-08-16 06:00:00-07:00,63.68,1015,88,8.01,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-16 07:00:00-07:00,65.35,1016,87,4.0,139,0,Clear,clear sky,01d,0.0,0.0
2023-08-16 08:00:00-07:00,68.59,1016,82,3.62,286,0,Clear,clear sky,01d,0.0,0.0
2023-08-16 09:00:00-07:00,72.77,1015,74,3.0,318,0,Clear,clear sky,01d,0.0,0.0
2023-08-16 10:00:00-07:00,76.19,1015,67,4.0,178,0,Clear,clear sky,01d,0.0,0.0
2023-08-16 11:00:00-07:00,78.31,1015,64,5.01,334,1,Clear,clear sky,01d,0.0,0.0
2023-08-16 12:00:00-07:00,80.4,1015,58,7.0,317,15,Clouds,few clouds,02d,0.0,0.0
2023-08-16 13:00:00-07:00,83.28,1014,55,5.99,322,21,Clouds,few clouds,02d,0.0,0.0
2023-08-16 14:00:00-07:00,84.76,1014,52,7.0,324,25,Clouds,scattered clouds,03d,0.0,0.0
2023-08-16 15:00:00-07:00,86.11,1013,50,5.99,284,27,Clouds,scattered clouds,03d,0.0,0.0
2023-08-16 16:00:00-07:00,84.36,1012,51,11.99,300,26,Clouds,scattered clouds,03d,0.0,0.0
2023-08-16 17:00:00-07:00,83.97,1012,50,11.01,300,26,Clouds,scattered clouds,03d,0.0,0.0
2023-08-16 18:00:00-07:00,84.87,1011,50,4.0,352,1,Clear,clear sky,01d,0.0,0.0
2023-08-16 19:00:00-07:00,80.38,1011,56,15.01,163,1,Clear,clear sky,01d,0.0,0.0
2023-08-16 20:00:00-07:00,75.7,1010,64,8.99,300,0,Clear,clear sky,01d,0.0,0.0
2023-08-16 21:00:00-07:00,73.71,1010,69,2.01,325,0,Clear,clear sky,01n,0.0,0.0
2023-08-16 22:00:00-07:00,73.02,1011,69,1.99,114,0,Clear,clear sky,01n,0.0,0.0
2023-08-16 23:00:00-07:00,71.33,1011,72,4.0,270,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 00:00:00-07:00,69.78,1011,74,9.22,250,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 01:00:00-07:00,67.51,1010,80,4.0,310,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 02:00:00-07:00,66.45,1010,82,8.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 03:00:00-07:00,65.71,1010,83,8.01,300,0,Clear,clear sky,01n,0.0,0.0
2023-08-17 04:00:00-07:00,65.28,1010,82,1.99,312,0,Clear,clear sky,01n,0.0,0.0
